Contrast,Delay,Diameter,Duration,Orientation,Spatial_Frequency,Temporal_Frequency,X,Y,Phase,Trial_Type,Block_Type
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.283368283882802,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.285344353919457,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.272105578990379,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.288513876470219,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.292030579365354,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.296242261648626,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.308535584071782,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.307549361559669,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.310733757961489,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.3130097646119046,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.30431710459464,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.300887203221124,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.31202338697991,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.309651907915611,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.330350082146395,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.338889983099369,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.336981244203357,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.327075181819874,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.331315552454488,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.323374971334314,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.328060469156841,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.340130500950495,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.343705501434139,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.333407453388775,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.358321956312446,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.333434766756638,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.330799891528868,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.338665192682493,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.343578128175567,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.33211984871718,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.347120648541904,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.356857649824374,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.355233079471254,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.36150641547564,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.350403982730364,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.340888603334704,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.355113292424082,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.364118549846278,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.37584951922392,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.357981094765071,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.355050833121936,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.373086398777495,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.363485967240926,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.3582320177355625,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.35600303641691,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.36042392125564,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.361133301425576,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.377334215712622,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.373091494893108,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.3774939214332615,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.3820325737409025,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.385356641300984,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.391162001624037,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.378222333670613,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.382808798112165,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.387363312895375,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.403261837763404,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.41356732464691,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.408381828663639,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.40433317066208,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.3883527772912645,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.3585556818393405,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.34038145626747,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.313102073247647,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.291588709468175,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.256301022967839,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.214733947540203,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.191992894519573,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.153646136208051,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.125116629019078,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.092547058977314,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.056599099603386,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.031233180505565,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,5.014646321493125,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.984305471555989,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.946889940987761,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.907435666465571,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.874562116243193,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.842632183022169,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.810488281890245,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.7667637190145875,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.736485129860724,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.693959726294309,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.645138119863796,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.602835751386302,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.564041324246454,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.539890575615963,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.496276019703804,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.456884256151732,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.428059226846296,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.408209508118322,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.364957899571317,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.3434460904567675,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.314867714397995,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.28764923460733,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.245970485878957,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.213745340218762,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.174928857955986,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.145111348725445,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.12245342819374,standard,motor_control
1,0,370,0.016666666666666666,0,0.04,0,0,0,4.073455386986278,standard,motor_control
